rho,ordinal_covariance
0.027957026729991077,0.019313079161520405
0.028158156418696047,0.019452134392920442
0.02835928610740102,0.019591191277681316
0.028560415796105992,0.019730249816874088
0.028761545484810965,0.019869310011569982
0.028962675173515934,0.020008371862839894
0.029163804862220907,0.020147435371755548
0.02936493455092588,0.020286500539387395
0.02956606423963085,0.020425567366807465
0.029767193928335822,0.020564635855086152
0.029968323617040795,0.020703706005295877
0.030169453305745764,0.02084277781850706
0.030370582994450737,0.020981851295791762
0.03057171268315571,0.02112092643822079
0.030772842371860683,0.021260003246866374
0.030973972060565652,0.021399081722799543
0.031175101749270625,0.021538161867092162
0.0313762314379756,0.021677243680815403
0.03157736112668057,0.021816327165041435
0.03177849081538554,0.021955412320841403
0.03197962050409051,0.022094499149287697
0.03218075019279548,0.0222335876514516
0.03238187988150046,0.02237267782840517
0.03258300957020543,0.022511769681219804
0.0327841392589104,0.02265086321096789
0.03298526894761537,0.02278995841872135
0.03318639863632034,0.022929055305551546
0.03338752832502531,0.023068153872531347
0.03358865801373029,0.0232072541207322
0.03378978770243526,0.023346356051226327
0.03399091739114023,0.023485459665085764
0.0341920470798452,0.023624564963383207
0.03439317676855017,0.02376367194719016
0.03459430645725514,0.023902780617579236
0.03479543614596012,0.024041890975622746
0.03499656583466509,0.02418100302239272
0.035197695523370064,0.024320116758962215
0.03539882521207503,0.024459232186402766
0.03559995490078,0.024598349305787207
0.03580108458948498,0.024737468118188152
0.03600221427818995,0.024876588624677995
0.03620334396689492,0.025015710826329682
0.036404473655599894,0.02515483472421519
0.03660560334430486,0.025293960319407352
0.03680673303300983,0.02543308761297923
0.03700786272171481,0.025572216606003076
0.03720899241041978,0.025711347299552142
0.03741012209912475,0.0258504796946991
0.03761125178782972,0.02598961379251659
0.03781238147653469,0.026128749594077724
0.03801351116523966,0.026267887100455342
0.03821464085394464,0.026407026312722362
0.03841577054264961,0.02654616723195198
0.038616900231354584,0.026685309859217285
0.03881802992005955,0.026824454195591277
0.03901915960876452,0.026963600242147126
0.0392202892974695,0.027102747999957807
0.03942141898617447,0.027241897470097157
0.03962254867487944,0.02738104865363801
0.039823678363584414,0.027520201551653453
0.04002480805228938,0.027659356165217377
0.04022593774099435,0.027798512495403035
0.04042706742969933,0.02793767054328343
0.0406281971184043,0.028076830309932535
0.04082932680710927,0.02821599179642377
0.041030456495814244,0.028355155003830637
0.04123158618451921,0.028494319933226722
0.04143271587322418,0.028633486585685944
0.04163384556192916,0.028772654962281444
0.04183497525063413,0.02891182506408775
0.0420361049393391,0.02905099689217798
0.042237234628044074,0.029190170447626215
0.04243836431674904,0.02932934573150646
0.04263949400545402,0.029468522744891992
0.04284062369415899,0.02960770148885765
0.04304175338286396,0.029746881964476654
0.043242883071568934,0.029886064172823593
0.043444012760273903,0.030025248114972244
0.04364514244897887,0.03016443379199689
0.04384627213768385,0.030303621204971556
0.04404740182638882,0.030442810354970415
0.04424853151509379,0.03058200124306802
0.044449661203798764,0.030721193870338184
0.04465079089250373,0.030860388237855738
0.0448519205812087,0.030999584346694906
0.04505305026991368,0.03113878219792994
0.04525417995861865,0.031277981792635176
0.04545530964732362,0.0314171831318857
0.045656439336028594,0.03155638621675537
0.04585756902473356,0.03169559104831961
0.04605869871343854,0.03183479762765205
0.04625982840214351,0.0319740059558284
0.04646095809084848,0.03211321603392249
0.046662087779553454,0.03225242786300968
0.046863217468258424,0.032391641444164385
0.04706434715696339,0.03253085677846192
0.04726547684566837,0.03267007386697686
0.04746660653437334,0.03280929271078391
0.04766773622307831,0.03294851331095884
0.047868865911783284,0.033087735668576077
0.048069995600488254,0.03322695978471067
0.04827112528919322,0.033366185660437905
0.0484722549778982,0.033505413296832806
0.04867338466660317,0.03364464269497096
0.04887451435530814,0.03378387385592717
0.049075644044013114,0.033923106780777215
0.049276773732718084,0.034062341470596044
0.04947790342142305,0.03420157792645874
0.04967903311012803,0.034340816149441664
0.049880162798833,0.03448005614061951
0.050081292487537975,0.03461929790106831
0.050282422176242944,0.034758541431862924
