"year","coefficient","value"
1563,"ML",0.5770895335775119
1564,"Penalized ML",0.1634664410905349
1564,"ML",0.3202947872321297
1565,"Penalized ML",0.16335375773842514
1565,"ML",-0.003994826009838554
1566,"Penalized ML",0.16417617603918752
1566,"ML",-0.6248806276947936
1567,"Penalized ML",0.16761503422762822
1567,"ML",0.5849019344937567
1568,"Penalized ML",0.16804481863750978
1568,"ML",0.36654015714939664
1569,"Penalized ML",0.16645172903807154
1569,"ML",0.4930972779388781
1570,"Penalized ML",0.16342027969605474
1570,"ML",-0.11900377667718486
1571,"Penalized ML",0.16211300000466103
1571,"ML",-0.06608903939518547
1572,"Penalized ML",0.16186181349628537
1572,"ML",0.022208075653961094
1573,"Penalized ML",0.1624577498175355
1573,"ML",0.2141878460081295
1574,"Penalized ML",0.1625060958555244
1574,"ML",0.6136259027691922
1575,"Penalized ML",0.1611283962287586
1575,"ML",0.10296274931445173
1576,"Penalized ML",0.16058129765346027
1576,"ML",0.5112573101738894
1577,"Penalized ML",0.15826667505386524
1577,"ML",-0.20299570738509048
1578,"Penalized ML",0.1581516968776982
1578,"ML",0.25793138411017685
1579,"Penalized ML",0.15659294259057158
1579,"ML",0.39771302776397593
1580,"Penalized ML",0.15333983457994377
1580,"ML",0.051497846259613206
1581,"Penalized ML",0.15068415316395944
1581,"ML",-0.09669233449139834
1582,"Penalized ML",0.14885669925121187
1582,"ML",0.1883897954742665
1583,"Penalized ML",0.14630553368370616
1583,"ML",0.0770771693895194
1584,"Penalized ML",0.1447972751765163
1584,"ML",0.058188578718573754
1585,"Penalized ML",0.14340230608453625
1585,"ML",-0.1298851732847884
1586,"Penalized ML",0.1434422066379799
1586,"ML",0.3202532282806854
1587,"Penalized ML",0.14312934259095064
1587,"ML",-0.0777483576200025
1588,"Penalized ML",0.14413876171184792
1588,"ML",0.2205355206699921
1589,"Penalized ML",0.14470533287298806
1589,"ML",0.11196888098172929
1590,"Penalized ML",0.14547428009777968
1590,"ML",0.23628053995391937
1591,"Penalized ML",0.1459223424534952
1591,"ML",0.21793083101512598
1592,"Penalized ML",0.14568293588787157
1592,"ML",0.07985621976545325
1593,"Penalized ML",0.14590296830857497
1593,"ML",-0.3108085527041277
1594,"Penalized ML",0.14806863517675461
1594,"ML",0.2884328621962346
1595,"Penalized ML",0.1492798303025688
1595,"ML",0.02361957959499778
1596,"Penalized ML",0.15161769165989616
1596,"ML",0.4807392999221895
1597,"Penalized ML",0.1518847497645557
1597,"ML",-0.10302030460875095
1598,"Penalized ML",0.15354036048942624
1598,"ML",0.46549498860384375
1599,"Penalized ML",0.1536018162627795
1599,"ML",0.06055343763222241
1600,"Penalized ML",0.15537426819823646
1600,"ML",-0.11927844815970799
1601,"Penalized ML",0.15676132967114198
1601,"ML",0.1561066049601236
1602,"Penalized ML",0.15895364766432932
1602,"ML",0.3437755800745124
1603,"Penalized ML",0.15918226273470473
1603,"ML",-0.022277218881112112
1604,"Penalized ML",0.1600633411979715
1604,"ML",-0.10187893963369335
1605,"Penalized ML",0.1625659919365528
1605,"ML",0.35458638927273034
1606,"Penalized ML",0.16403010394158019
1606,"ML",0.0368518778030025
1607,"Penalized ML",0.1662266846115638
1607,"ML",0.3430293317925371
1608,"Penalized ML",0.16744787615464615
1608,"ML",0.04046236903607918
1609,"Penalized ML",0.1695774951356069
1609,"ML",0.01069807059607902
1610,"Penalized ML",0.17265860301204838
1610,"ML",0.49476537220337347
1611,"Penalized ML",0.17406281871714166
1611,"ML",0.20329743101454684
1612,"Penalized ML",0.17519237895015666
1612,"ML",0.5361116856415414
