"year","coefficient","value"
1704,"ML",0.12982404883799742
1705,"Penalized ML",0.11155701747782368
1705,"ML",0.12651991526879203
1706,"Penalized ML",0.09967595127829883
1706,"ML",0.07164155651681924
1707,"Penalized ML",0.09689814790533861
1707,"ML",0.06596261581320656
1708,"Penalized ML",0.10308535871403708
1708,"ML",0.1303374447105032
1709,"Penalized ML",0.10081439745649876
1709,"ML",0.0629535896631503
1710,"Penalized ML",0.11054286727196579
1710,"ML",0.08601802320428993
1711,"Penalized ML",0.12388048795154548
1711,"ML",0.12999014014111687
1712,"Penalized ML",0.127231028803217
1712,"ML",0.10762717039503897
1713,"Penalized ML",0.13448807590582212
1713,"ML",0.16439512586754795
1714,"Penalized ML",0.13009125868815252
1714,"ML",0.13661984438662855
1715,"Penalized ML",0.1170098165743519
1715,"ML",0.042463028996295
1716,"Penalized ML",0.1187545186600097
1716,"ML",0.07547011266530317
1717,"Penalized ML",0.12813933470422906
1717,"ML",0.15390933259951076
1718,"Penalized ML",0.12891031027172872
1718,"ML",0.04272715398856835
1719,"Penalized ML",0.14122745476584306
1719,"ML",0.15831964676661295
1720,"Penalized ML",0.1430073520301984
1720,"ML",0.13415480646710715
1721,"Penalized ML",0.13675685177310792
1721,"ML",0.13683544743049617
1722,"Penalized ML",0.12516423268176877
1722,"ML",0.0784071202216975
1723,"Penalized ML",0.12141447279011834
1723,"ML",0.05898470956616865
1724,"Penalized ML",0.12927436390535846
1724,"ML",0.10635067634759095
1725,"Penalized ML",0.13994473141935992
1725,"ML",0.2112429606620544
1726,"Penalized ML",0.13512050374213253
1726,"ML",0.1527024230890651
1727,"Penalized ML",0.12716392243931604
1727,"ML",0.1049591129208471
1728,"Penalized ML",0.11906556937167967
1728,"ML",0.026763122102672794
1729,"Penalized ML",0.12666884655163788
1729,"ML",0.10175373244671684
1730,"Penalized ML",0.13929343502887007
1730,"ML",0.1767742807568271
1731,"Penalized ML",0.1268045744930921
1731,"ML",0.08686454763389902
1732,"Penalized ML",0.12034630295491919
1732,"ML",0.08009060910480129
1733,"Penalized ML",0.12177827245570948
1733,"ML",0.12503350668848343
1734,"Penalized ML",0.121499699244311
1734,"ML",0.14960170272934345
1735,"Penalized ML",0.11349108029465402
1735,"ML",0.04722258597544592
1736,"Penalized ML",0.11900345980099829
1736,"ML",0.09303646109332353
1737,"Penalized ML",0.12577720663138467
1737,"ML",0.18344751120606487
1738,"Penalized ML",0.11919255696786432
1738,"ML",0.10686654524522968
1739,"Penalized ML",0.11253109470613012
1739,"ML",0.043418058078673716
1740,"Penalized ML",0.11470569511981843
1740,"ML",0.12682472159309016
1741,"Penalized ML",0.11212032297060173
1741,"ML",0.07909209125415143
1742,"Penalized ML",0.10630465726396485
1742,"ML",0.020157934435363487
1743,"Penalized ML",0.12438089834440108
1743,"ML",0.13192861118657281
1744,"Penalized ML",0.1280379540342754
1744,"ML",0.12863877850249178
1745,"Penalized ML",0.12887739462117018
1745,"ML",0.07194514766114733
1746,"Penalized ML",0.13736489244012773
1746,"ML",0.11961756896737002
1747,"Penalized ML",0.14453282474024812
1747,"ML",0.14554886474643275
1748,"Penalized ML",0.1514594890350735
1748,"ML",0.20439957930147096
1749,"Penalized ML",0.1477321816115935
1749,"ML",0.1710764004855146
1750,"Penalized ML",0.1399047691498629
1750,"ML",0.13086723126800548
1751,"Penalized ML",0.13309609958012578
1751,"ML",0.0910130068774102
